rcasiteid,Gen_lat,Gen_long,SOCstock100
C0703R08,47.21,-101.69,176.967936638337
C0703W04,47.86,-100.62,164.976003089624
C0703W05,45.35,-100.05,225.02389612991
C0703W07,48.31,-103.06,92.6595572497288
C0703W08,46.88,-99.82,265.592456541441
C0703W09,47.16,-102.56,89.2619712066073
C0703W10,47.9,-99.62,195.715802898676
C0703W91,46.96,-97.74,133.002806689177
C0703X02,47.7,-98.14,244.678214065828
C0703X03,48.66,-105.8,87.981426688391
C0703X87,47.47,-98.27,74.6321247861342
C0704C01,42.69,-99.2,
C0704C02,42.62,-99.05,47.6198934742455
C0704C03,44.2,-98.21,89.6338020065234
C0704C04,43.18,-99.34,
C0704C05,42.74,-99.38,100.8962089136
C0704F03,42.62,-98.26,98.2602863864107
C0704F05,42.73,-98.33,134.917238127125
C0704F08,42.92,-99.33,104.898286106603
C0704F10,42.67,-99.69,66.7367024424866
C0704P01,42.67,-103.47,119.148118175997
C0704P02,42.64,-102.72,52.8834317192635
C0704P04,43.14,-99.96,
C0704P05,44.73,-98.62,92.9839710288574
C0704P07,44.13,-98.07,113.012297009611
C0704R01,43.13,-99.86,38.1731194832305
C0704R02,43.01,-100.08,
C0704R03,43.52,-103.99,31.2757262355916
C0704R04,42.11,-103.39,44.3390463566857
C0704R05,42.13,-103.7,72.4847409455423
C0704R07,42.83,-99.28,25.4059761664753
C0704R13,42.95,-105.56,33.8965904772945
C0704X01,42.26,-103.58,97.6581007688239
C0704X02,42.94,-100.28,78.9318358974198
C0704X03,42.17,-103.04,41.2650284484458
C0704X04,42.66,-98.06,82.8929643113305
C0705C02,48.55,-108.04,80.0457878320546
C0705C03,48.83,-105.95,129.403640006805
C0705C05,48.74,-107.4,56.73881146363
C0705C06,47.59,-111.51,64.5917760772666
C0705C07,45.74,-99.19,105.235021105466
C0705C09,48.38,-111.55,67.3333902228272
C0705C11,46.4,-100.09,73.6419450488146
C0705C13,47.56,-100.88,188.300745732641
C0705C17,47.33,-106.06,88.6175562125992
C0705C19,47.78,-102.18,158.189761684379
C0705C20,48.82,-108.34,69.314373961486
C0705C21,48.48,-110.88,83.1748193712389
C0705C22,48.53,-110.02,83.8918276910779
C0705C23,47.22,-104.65,91.956787677347
C0705C27,48.86,-111.79,
C0705C28,48.53,-105.32,89.8552163278488
C0705C29,46.99,-104.82,152.879237980033
C0705C30,47.73,-102.02,116.856941782094
C0705C31,45.68,-98.84,109.124715374381
C0705C81,48.88,-102.86,100.068834893072
C0705F01,44.14,-104.33,197.164861445211
C0705F03,46.45,-108.22,17.5387088222847
C0705F07,45.4,-107.11,671.089772777344
C0705P01,48.41,-103.62,98.2188525899259
C0705P02,46.81,-104.29,121.405470131874
C0705P03,45.3,-99.23,133.450215942474
C0705P88,47.0,-100.64,187.459087125544
C0705R02,46.18,-102.59,100.126502847644
C0705R03,45.5,-102.1,180.436697349478
C0705R04,46.96,-100.63,170.911533425296
C0705R05,45.61,-99.77,121.526275634124
C0705R06,45.69,-104.01,159.10926806422
C0705R07,45.21,-102.97,96.1566741154431
C0705R08,48.2,-102.12,127.221579471221
C0705R09,47.66,-104.4,108.99854477636
C0705R10,47.8,-108.53,95.0666212315441
C0705R13,46.03,-104.83,123.982265004638
C0705R14,45.83,-101.41,117.416719549708
C0705R15,47.43,-105.69,90.6790559237272
C0705R16,45.09,-101.77,
C0705R17,48.48,-108.26,144.72784901418
C0705R19,46.81,-105.16,102.616561973553
C0705R21,45.63,-101.69,137.124687177421
C0705R22,46.85,-104.22,126.202269288786
C0705R23,48.41,-108.79,41.3274494378483
C0705R24,48.46,-108.46,121.335389938128
C0705R26,46.28,-99.49,140.372140413822
C0705R30,47.93,-101.27,149.047120402611
C0705R31,46.08,-104.25,116.500511433723
C0705R33,48.85,-110.96,47.0334292271225
C0705R34,47.31,-103.08,109.361900612366
C0705R35,45.43,-108.31,141.391065264274
C0705R36,47.33,-105.28,123.899249025621
C0705R37,48.79,-111.13,114.412324127138
C0705R38,44.06,-104.12,130.355944361535
C0705R39,46.81,-103.51,230.624787200953
C0705R40,45.29,-99.71,82.7935177437273
C0705R41,48.37,-105.76,94.1380464185358
C0705R42,45.09,-100.86,142.416994293378
C0705R44,45.18,-102.54,67.6915408668912
C0705R45,45.27,-103.43,72.9342228991611
C0705R47,44.84,-101.86,48.5841508546729
C0705R48,45.85,-104.36,116.641966518711
C0705R51,45.86,-99.33,209.995494146679
C0705R52,45.59,-98.77,131.848219237356
C0705R83,45.88,-98.96,168.14407606965
C0705R85,47.68,-100.59,160.657887181015
C0705R86,45.32,-102.31,122.709555158736
C0705X01,45.69,-103.77,144.625644162772
C0705X03,46.22,-100.51,106.475457004713
C0705X60,47.18,-100.34,123.699351832151
C0705X69,48.24,-101.97,73.0349882280049
C0706C01,48.44,-96.31,1428.39608157943
C0706C02,47.96,-95.6,
C0706W01,48.63,-96.41,
C0706W03,48.24,-96.04,313.053772914464
C0706W05,48.39,-95.52,2933.13375201154
C0706W06,48.95,-96.2,3075.15667897054
C0706W09,48.81,-96.39,2543.86978675538
C0706W11,48.96,-96.32,2016.01275932572
C0706W12,48.25,-95.49,2111.77864097863
C0707C02,48.79,-95.62,135.338195435938
C0707C03,42.52,-98.41,87.8095140856872
C0707C04,44.7,-98.5,91.3475233844086
C0707C05,48.97,-97.82,85.2345201910274
C0707C06,46.27,-96.43,165.955723725364
C0707C07,47.48,-96.41,71.9228475899199
C0707C08,46.47,-96.41,178.241877829472
C0707C09,46.34,-96.49,176.511016897631
C0707C10,45.7,-96.36,105.349906634273
C0707C11,46.5,-97.06,75.7277369660827
C0707C13,47.66,-97.75,98.4507494984115
C0707C14,47.19,-96.55,333.513580628177
C0707C84,47.39,-98.11,120.533522613525
C0707F01,48.47,-95.63,232.161740532684
C0707F03,48.66,-96.43,142.932621551552
C0707F05,48.54,-96.39,206.979272376089
C0707F08,48.27,-95.75,239.231130794805
C0707F10,47.95,-96.16,197.230065951931
C0707P02,47.91,-96.24,104.571610524563
C0707P05,45.47,-98.66,132.269027808976
C0707P06,48.02,-95.71,480.307780028545
C0707P08,44.09,-98.17,107.977209659538
C0707P09,47.88,-97.28,207.104444321532
C0707R01,46.48,-107.25,68.418101941762
C0707R02,45.94,-103.62,101.629557415069
C0707R03,47.43,-98.11,143.642550653075
C0707R05,45.84,-98.78,93.2125422310075
C0707R85,48.43,-100.81,89.7726880682568
C0707W01,44.93,-99.22,411.825038064278
C0707W02,48.41,-99.84,241.659804383169
C0707W05,45.54,-99.25,218.583614321577
C0707W06,44.92,-98.11,192.6781188775
C0707W09,43.97,-97.61,158.860666268354
C0707W10,45.29,-98.93,188.762842429894
C0707W68,44.97,-98.76,264.80936217503
C0707X01,48.12,-95.77,80.839001357483
C0707X02,48.48,-103.28,124.121798217239
C0707X04,48.8,-100.05,238.945748590073
C0707X05,47.78,-96.12,149.090610309681
C0708C01,47.25,-96.18,108.130903158756
C0708C02,46.54,-104.66,69.7866974899387
C0708C03,45.99,-96.79,151.947443918732
C0708C04,45.61,-100.05,59.6000872173768
C0708C05,46.73,-96.43,114.438744261354
C0708F01,48.85,-97.83,82.6330947409424
C0708F02,47.77,-95.93,153.42538261825
C0708F03,47.53,-97.46,330.368582609339
C0708F05,48.87,-97.83,79.6942592078838
C0708F09,47.62,-97.56,191.615430471417
C0708P01,48.39,-100.51,84.791757524854
C0708P02,47.44,-107.14,40.0932870366262
C0708P04,48.91,-100.51,206.399287548006
C0708P06,47.65,-98.6,168.2028795574
C0708P09,46.7,-100.6,89.8999093789272
C0708R01,47.63,-98.49,130.513375638277
C0708R02,47.2,-106.24,65.530329192056
C0708R03,45.51,-103.54,38.6244427786198
C0708R04,46.51,-104.01,120.385392882574
C0708R08,48.45,-100.75,54.9330460923939
C0708X01,47.99,-99.84,104.419718379988
C0708X02,48.22,-100.66,38.0872913488811
C0708X03,48.41,-99.84,136.080053879874
C0708X04,48.31,-100.27,118.463522872218
C0708X05,48.8,-99.85,62.3705766741228
C0709C01,45.33,-108.91,92.0892181957064
C0709C02,42.58,-106.67,86.4457746977829
C0709C03,45.7,-105.39,83.0378992104293
C0709C04,43.72,-106.3,78.3393493078161
C0709C09,42.83,-105.45,63.0492859962639
C0709F01,43.88,-105.06,61.6247716006821
C0709F02,44.48,-104.71,28.949235019399
C0709F03,42.46,-104.75,99.9931810346403
C0709F04,43.93,-103.26,233.611355302691
C0709F05,44.8,-105.49,30.4670282260351
C0709P03,44.78,-93.89,145.309725680437
C0709P06,46.43,-107.52,88.473700296319
C0709P07,43.8,-105.69,89.5363344567325
C0709P09,44.03,-98.54,51.967440070422
C0709P10,43.83,-97.23,168.203197829731
C0709R02,42.09,-103.02,44.5483244145453
C0709R04,47.11,-104.29,63.358071219023
C0709R06,43.97,-102.35,71.170437854129
C0709R07,42.81,-105.6,77.2646595628678
C0709R08,42.83,-105.85,79.5986400732215
C0709R09,43.15,-108.0,18.5457803767472
C0709R10,44.86,-107.01,88.185635687895
C0709R11,43.6,-104.18,57.9616165359043
C0709R12,43.14,-104.14,77.6643332060915
C0709R13,43.15,-104.51,18.5861570939048
C0709R15,44.74,-106.26,99.567069706812
C0709R16,42.26,-103.44,60.1751119147076
C0709R17,44.7,-102.1,102.866012163957
C0709R21,45.62,-105.02,86.3854398168989
C0709R22,42.8,-105.88,74.8497024361289
C0709R79,42.87,-105.49,57.8185297051964
C0709X01,44.73,-105.93,135.554027848137
C0709X02,42.27,-103.45,60.6764929391564
C0709X03,45.62,-105.37,100.769195623938
C0709X04,44.73,-105.9,110.750418360738
C0709X05,43.82,-105.72,63.6245839097463
C0710C01,45.21,-98.08,109.599386923425
C0710C02,47.34,-97.82,166.417936730974
C0710C07,47.89,-100.22,151.50598898488
C0710C08,47.89,-100.22,147.456235314973
C0710C09,47.55,-100.01,74.4216691810042
C0710C10,46.05,-98.33,122.307412958071
C0710C12,46.56,-98.26,116.31884978093
C0710C13,48.05,-96.1,
C0710C14,44.73,-96.72,144.283173219294
C0710C15,45.8,-97.78,219.861042835618
C0710C16,47.31,-102.74,176.179131843982
C0710C17,45.88,-97.7,188.178691385407
C0710C18,47.28,-97.74,144.626761431163
C0710C19,46.5,-96.69,260.794172050803
C0710C21,48.44,-101.36,70.3820703654892
C0710F01,48.91,-99.97,199.791875703936
C0710F02,43.63,-103.56,
C0710F03,45.4,-103.88,66.0764346959523
C0710P01,45.72,-97.37,157.568020533611
C0710P02,45.16,-97.0,144.442871577672
C0710P03,46.19,-98.01,140.116889970532
C0710P04,45.19,-97.04,136.299009717693
C0710P06,47.5,-97.98,141.086493714923
C0710R01,46.59,-99.21,109.041882132142
C0710R02,47.31,-99.18,136.832524447872
C0710R03,47.04,-99.3,160.082380115338
C0710R04,45.16,-96.89,192.708641000879
C0710R05,45.5,-97.57,131.312792036177
C0710R06,46.37,-103.16,92.6471676056978
C0710X02,47.76,-98.03,100.498462845755
C0710X05,44.48,-96.67,119.043403216098
C0710X06,48.47,-98.12,90.9168634529906
C0711C02,44.05,-97.95,135.602229824764
C0711C03,42.99,-103.33,60.34208242685
C0711C04,43.49,-98.4,97.2139013574221
C0711C06,42.19,-103.0,72.817606623599
C0711C07,42.77,-99.54,66.633083479383
C0711C08,43.14,-102.06,51.0385871498486
C0711C09,43.46,-99.43,153.074301296026
C0711C10,44.53,-99.74,95.2755888829418
C0711F02,42.72,-98.05,49.4604243603464
C0711F03,42.87,-97.6,53.9637769455174
C0711F05,42.79,-98.25,57.6106179572474
C0711F09,42.97,-98.53,335.527311433405
C0711P01,44.82,-98.99,99.6384434937766
C0711P02,43.37,-99.93,177.997499779524
C0711P04,44.83,-98.85,116.304245727637
C0711P05,44.3,-104.91,126.942881902874
C0711P06,44.56,-99.81,163.709919546985
C0711R01,44.58,-99.35,135.243553249239
C0711R03,44.69,-106.18,
C0711R04,43.5,-99.61,135.666017452905
C0711R06,42.94,-103.11,89.5331647468379
C0711R07,44.65,-98.73,140.007037876575
C0711R08,46.13,-108.3,101.448509561682
C0711R09,45.24,-100.05,124.376957880752
C0711R10,44.09,-98.62,134.018455790404
C0711R11,44.07,-100.87,151.785191643022
C0711R12,45.03,-103.38,115.553594913441
C0711R13,44.0,-102.19,50.6454422775199
C0711R14,43.3,-98.41,174.466315448797
C0711R15,44.55,-104.96,71.7582323186293
C0711R16,44.47,-104.32,102.833535779937
C0711R17,45.38,-99.97,115.620378564183
C0711R75,44.04,-98.64,159.704236834929
C0711X02,43.87,-100.72,196.640914534048
C0711X03,45.63,-107.55,56.12900340767
C0711X08,44.47,-99.86,203.285106278287
C0711X88,44.66,-99.89,134.799773391687
C0712C02,46.31,-107.26,45.1388787678612
C0712C04,48.12,-105.22,195.13597832145
C0712C05,47.05,-104.79,
C0712C06,47.55,-111.67,146.025846849771
C0712C88,42.12,-105.39,128.690842619822
C0712F01,47.94,-111.49,159.741503839206
C0712F03,42.7,-99.65,30.0806117515327
C0712F05,47.36,-101.36,108.148792898622
C0712F08,48.42,-97.6,180.972256944769
C0712F09,46.77,-101.1,83.4790756271192
C0712P01,46.32,-107.08,178.486098033548
C0712P03,47.93,-96.19,63.4347400747475
C0712P06,48.55,-108.85,157.94317610362
C0712P08,42.46,-98.34,163.744557372887
C0712P10,44.64,-106.37,224.185659240989
C0712R01,46.87,-105.02,70.823373103394
C0712R03,47.26,-105.02,112.734609521418
C0712R07,45.68,-101.54,68.0373283601929
C0712R09,44.51,-99.8,85.8987422718834
C0712R10,46.27,-101.7,89.6887749209132
C0712W04,43.31,-103.64,109.947827877209
C0712W06,48.79,-97.1,208.282854375165
C0712W07,43.49,-98.0,138.054895457615
C0712W09,47.8,-104.06,61.9357518620531
C0712W10,48.17,-110.08,240.947843765131
C0712W81,42.78,-99.34,35.1402652536783
C0712X90,47.27,-102.0,122.888126186921
C0801C01,32.71,-114.11,41.3420679567704
C0801C02,32.68,-109.02,123.475537685655
C0801C03,32.7,-114.1,24.4703043414382
C0801R01,32.12,-108.88,
C0801R02,36.61,-111.24,16.5601486658582
C0801R03,36.45,-111.04,20.7663463050999
C0801R04,32.82,-110.84,41.9786500240999
C0801R05,36.51,-110.74,25.6401947061347
C0801R06,32.46,-110.49,20.3840479075565
C0801R07,35.22,-107.9,49.7199946880283
C0801R08,32.85,-109.54,8.56683059904014
C0801R09,31.51,-102.76,21.3500577974603
C0801R10,36.46,-108.66,1.20856619255619
C0801R12,32.4,-110.47,18.7003014218206
C0801R13,36.0,-110.61,31.8766892676166
C0801R14,34.86,-113.62,7.1258897529829
C0801R15,36.68,-108.01,4.60980151563088
C0801R16,36.68,-108.24,2.98685022717787
C0801W01,34.82,-113.62,1.23338745134226
C0801W02,37.9,-111.42,
C0802C01,32.86,-107.3,60.5762780204897
C0802C02,32.67,-111.54,56.5899634854063
C0802C03,31.55,-106.2,34.6183371262886
C0802C04,31.52,-106.22,47.2906237485737
C0802C05,34.51,-106.78,70.0906332850689
C0802C06,32.6,-107.02,17.639518240774
C0802C07,32.78,-107.28,61.6413168578822
C0802C08,31.92,-106.65,69.4155433012928
C0802C09,33.44,-112.89,25.8515977596991
C0802P01,34.45,-106.79,90.340329067321
C0802P03,38.51,-109.47,33.3257997764459
C0802P04,34.04,-106.88,99.128420345858
C0802P05,31.4,-110.89,31.6030560387741
C0802P06,35.25,-107.97,105.959526394919
C0802P07,34.0,-106.88,95.171747920075
C0802R01,36.61,-108.86,23.2956055243763
C0802R02,37.12,-113.17,11.7868742334257
C0802R04,31.89,-109.51,26.2439384238268
C0802R05,37.06,-113.1,27.5071745813807
C0802R06,33.27,-111.57,17.8358124299176
C0802R07,35.48,-108.92,97.9005578525099
C0802R08,33.29,-112.11,3.67215011411297
C0802R09,31.74,-111.01,33.6660239393328
C0802R55,32.84,-109.68,0.457063230175316
C0802R66,32.83,-109.68,29.7764931469271
C0802W05,32.56,-107.0,66.2018231651539
C0803F02,33.74,-109.83,69.3838512299138
C0803F03,34.05,-109.74,237.315845726384
C0803F04,33.24,-105.6,251.974113060164
C0803F05,36.22,-108.9,48.0523553080027
C0803R02,35.33,-108.45,55.0479400903973
C0803R03,33.55,-108.12,15.9381743039389
C0803R05,36.15,-108.95,176.10950695035
C0803R06,38.09,-110.79,55.4217028871429
C0803R07,34.13,-109.26,79.132982404884
C0804F01,36.31,-110.48,40.1323210467317
C0804F02,35.11,-108.57,4.07647936272042
C0804F03,35.36,-108.76,37.1473756379975
C0804F04,38.56,-109.84,3.30315958635749
C0804F06,37.27,-113.18,13.905970538952
C0804R01,35.34,-109.09,3.70701342746014
C0804R02,33.92,-112.84,19.9807248902645
C0804R03,33.0,-109.82,8.24865416142628
C0804R04,35.67,-113.61,13.7717511239283
C0804R05,36.13,-108.32,18.4969087491516
C0804R06,34.75,-110.14,34.370286704486
C0804R07,34.78,-110.72,16.6817892731735
C0804R08,34.95,-111.17,
C0804R10,32.39,-108.04,5.36830560815302
C0804R11,38.47,-110.16,11.5830169962111
C0804R12,31.81,-111.24,26.5415436850864
C0804R13,32.76,-110.94,6.67680041502522
C0804R14,33.15,-110.26,14.0841154495566
C0804R15,37.12,-110.64,12.9937369506094
C0804R16,35.75,-112.35,129.146048777594
C0804R17,32.68,-109.15,
C0804R18,34.55,-112.39,5.18922374160098
C0804R19,35.73,-112.49,33.6843312666654
C0804R20,35.57,-107.74,4.63396436316057
C0804R21,30.03,-104.49,10.5643565319698
C0804R22,32.0,-105.16,8.76387864005237
C0804R23,31.92,-111.25,9.76122347171405
C0805C02,35.33,-108.6,182.028187256229
C0805C03,36.84,-108.74,109.21306273924
C0805C04,35.12,-108.63,126.426059179915
C0805C06,36.8,-108.74,51.930813044048
C0805C08,36.74,-108.51,85.3036292028736
C0805F02,33.52,-105.54,124.786899047647
C0805F03,36.57,-110.15,74.2249861659555
C0805F04,36.02,-108.95,75.3708949017232
C0805F05,35.69,-109.2,17.5181830772422
C0805F06,35.13,-108.59,71.6728637621804
C0805P01,32.66,-107.84,81.5362128168886
C0805P02,34.49,-110.09,124.080418849857
C0805P03,35.9,-109.17,136.426333540393
C0805P04,36.84,-107.98,144.689590368357
C0805P08,33.04,-108.7,64.0877820244011
C0805R01,31.69,-111.0,12.8187007920058
C0805R02,31.03,-103.76,12.892201334603
C0805R03,32.98,-109.15,66.826961340234
C0805R04,35.28,-108.98,67.8918801283231
C0805R05,36.03,-109.08,47.8557007225305
C0805R07,32.63,-109.14,65.8972295556876
C0805R09,35.4,-109.53,38.9885817424881
C0805R10,35.3,-108.75,213.798154606473
C0805R11,33.75,-104.64,18.5455348030041
C0805R12,36.8,-110.11,20.6871049326847
C0805R13,29.99,-103.61,10.5702680424
C0805R14,34.45,-108.5,75.0144354353881
C0805R16,35.69,-112.38,206.146351316713
C0805R18,36.53,-107.8,34.8966313948119
C0806C01,32.9,-111.61,43.6961692110727
C0806C02,32.87,-112.0,50.2951211168126
C0806C04,33.5,-112.9,36.6633912947551
C0806C05,32.09,-109.92,56.846122893215
C0806C06,31.14,-104.72,82.2808419174575
C0806C08,32.93,-112.88,60.5918818411067
C0806C09,32.9,-112.92,35.5249079434718
C0806C10,36.65,-108.36,21.7135691623259
C0806C11,32.83,-111.91,40.0977906366164
C0806C12,32.49,-109.94,
C0806C13,36.62,-108.12,45.2389231437049
C0806C14,33.1,-112.68,48.0251294933274
C0806C15,31.23,-103.08,55.4018368263132
C0806C16,33.45,-104.55,68.9135122934708
C0806C17,32.18,-109.13,65.9643004203558
C0806C75,32.68,-111.61,47.8470944321856
C0806C77,32.84,-111.54,63.6214754122025
C0806C84,32.01,-109.86,155.856873703888
C0806C90,32.78,-113.35,42.1860819540791
C0806F01,32.59,-107.91,10.8623016803352
C0806F02,37.29,-109.58,9.24842017831122
C0806P01,37.33,-113.2,50.5220077831656
C0806P02,34.85,-112.47,64.618830050759
C0806P04,31.04,-102.5,147.369313156196
C0806P05,34.48,-110.08,119.57861336251
C0806P09,34.52,-109.39,68.1122226705506
C0806P10,33.44,-112.21,93.6694268028548
C0806P85,37.32,-113.2,51.5039574499799
C0806P86,31.4,-110.12,30.428973136929
C0806P87,31.78,-110.86,48.8066222127061
C0806P89,31.82,-107.89,60.5296538135176
C0806P92,33.52,-112.24,46.6455646384674
C0806P94,33.28,-111.75,29.3159026035307
C0806R01,37.12,-113.17,25.4879895185881
C0806R02,35.18,-106.73,19.009460393816
C0806R03,35.19,-112.95,90.9863080351761
C0806R04,32.49,-103.61,25.2218266117064
C0806R05,32.21,-107.65,17.0049306638
C0806R06,35.71,-109.86,74.1453575016537
C0806R07,36.72,-113.15,62.8328427788957
C0806R08,32.95,-105.99,129.731297730158
C0806R09,35.68,-109.68,12.7532562691357
C0806R10,35.35,-107.92,29.9789096097836
C0806R11,34.6,-110.34,25.1659420774896
C0806R12,35.76,-109.52,51.1131896775777
C0806R13,30.88,-104.72,49.1216280155741
C0806R14,32.86,-109.71,17.6894819437918
C0806R15,31.91,-110.52,62.0654605447484
C0806R16,36.02,-107.46,39.7067586494277
C0806R17,32.83,-111.71,14.054293675984
C0806R18,31.64,-109.91,62.7489001603915
C0806R19,32.45,-112.25,43.1047987268613
C0806R20,35.17,-107.38,85.5604604964901
C0806R21,31.72,-103.19,18.923178032235
C0806R22,32.84,-109.65,29.9944908880472
C0806R23,35.58,-109.97,45.3144468147158
C0806R26,33.32,-112.19,26.1466474025932
C0806R27,31.86,-108.79,97.25179880485
C0806R55,32.94,-109.23,33.2872632916153
C0806W03,36.66,-108.25,42.9607872488848
C0807C01,32.95,-109.89,66.6493331304021
C0807C02,32.89,-109.77,64.9677925095604
C0807C03,32.82,-109.73,63.9695840236658
C0807C04,32.7,-109.06,88.8708085680609
C0807C05,32.8,-109.66,48.163728415234
C0807C07,32.82,-109.7,93.3447791224976
C0807F01,34.48,-106.8,93.5753880448842
C0807P01,32.46,-110.48,125.64773380763
C0807P02,32.65,-110.59,59.9698682475835
C0807P03,31.49,-110.99,88.3857439644154
C0807P04,33.89,-106.86,78.5192775665957
C0807P06,34.43,-110.08,65.9133669816651
C0807R01,35.7,-110.71,19.242967396483
C0807R02,35.14,-107.81,69.061686830931
C0807R03,34.96,-110.38,12.5567307938149
C0807R04,32.67,-109.05,14.7042341143886
C0807R05,36.7,-112.88,26.5337735213832
C0807R06,34.82,-113.61,17.7968764922402
C0807R07,36.92,-112.57,27.4206226382322
C0807R08,34.86,-107.26,42.9402750713316
C0807R09,34.37,-107.18,44.7409007951237
C0807R10,34.9,-110.23,93.2186861972655
C0807R55,32.84,-109.85,9.42503300980955
C0807W02,36.86,-108.77,8.75626945255758
C0808R01,30.89,-103.04,214.058861151275
C0808R02,30.98,-102.82,324.81236685379
C0808R03,31.15,-103.55,85.1462104213924
C0808R93,31.0,-103.06,106.014726067007
C0808R99,33.37,-104.42,1411.69191618447
C0809C01,32.13,-106.72,61.4233003755811
C0809C02,34.13,-106.9,63.6827332317976
C0809C03,32.27,-106.81,72.5568257643047
C0809C04,34.78,-106.72,63.5327780672753
C0809C05,31.94,-105.16,22.1792500898946
C0809C06,32.93,-104.41,18.6226812910402
C0809C07,35.27,-107.99,112.444574860181
C0809C08,32.4,-106.85,35.5105821059731
C0809R01,32.09,-109.24,16.6439999660035
C0809R02,34.51,-108.48,101.420803070868
C0809R03,33.08,-106.07,181.699596656898
C0809R04,30.43,-104.06,147.019248757918
C0809R05,32.0,-109.83,102.729165446895
C0810F01,35.63,-112.59,48.6443214978072
C0810F02,35.23,-106.19,38.7187061700117
C0810F03,34.02,-110.63,204.568302390609
